id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
980881574478576531,Habitación en Valencia Ruzafa.,534721753,Pol,QUATRE CARRERES,MONT-OLIVET,39.459606980373266,-0.3643559664487839,Private room,47,1,30,2024-09-08,2.49,2,262,30,
981187637048409828,Habitación sin ventana,372868464,Luciana Aparecida,QUATRE CARRERES,EN CORTS,39.45801,-0.37,Private room,48,1,30,2024-09-16,2.51,15,245,30,
982004113055145152,"NEW Beautiful, Centric, and Comfortable 2BR 2BA",18435536,Eugenio,CIUTAT VELLA,LA XEREA,39.4767557,-0.3718846,Entire home/apt,160,6,9,2024-08-22,1.88,1,137,9,
982434377792894685,Se alquila una habitación,537520027,Alona,CAMINS AL GRAU,AIORA,39.4653177,-0.3421132000000001,Private room,420,1,0,,,1,269,0,
982552392507854279,瓦伦西亚Ruzafa旁大床房A,537550974,Fei,QUATRE CARRERES,EN CORTS,39.456902228713034,-0.3727777674794197,Private room,42,3,46,2024-08-28,4.01,5,23,46,
982610037870307638,Piso cerca universidades y de la playa,424390153,Rocha,POBLATS MARITIMS,LA MALVA-ROSA,39.47623,-0.32964,Entire home/apt,150,4,2,2024-08-28,0.19,1,135,2,
983085079974607966,Amplio y luminoso.  60m2. En pleno centro.,77516752,Martin,EXTRAMURS,LA ROQUETA,39.468338235277415,-0.3827315286275897,Entire home/apt,87,32,8,2024-08-10,1.02,1,20,8,
983127919982715535,limehome Valencia Cadiz| 1Bedroom Apt Ground Floor,418270816,Limehome,L'EIXAMPLE,RUSSAFA,39.4629331,-0.3745596,Entire home/apt,254,1,0,,,23,344,0,AV-36
983206362429460178,limehome Valencia Cadiz | 1-Bedroom Apt + balcony,418270816,Limehome,L'EIXAMPLE,RUSSAFA,39.4629331,-0.3745596,Entire home/apt,256,1,5,2024-09-04,2.42,23,362,5,AV-36
983211795738323468,limehome Valencia Cadiz | 1-Bedroom Apt + terrace,418270816,Limehome,L'EIXAMPLE,RUSSAFA,39.4629331,-0.3745596,Entire home/apt,273,1,1,2024-08-28,1,23,363,1,AV-36
983237957972684988,limehome Valencia Cadiz |1-Bedroom Apt +RT terrace,418270816,Limehome,L'EIXAMPLE,RUSSAFA,39.4629331,-0.3745596,Entire home/apt,284,1,0,,,23,353,0,AV-36
983248076627659219,limehome Valencia Cadiz | 2-Bedroom Apt + terrace,418270816,Limehome,L'EIXAMPLE,RUSSAFA,39.4629331,-0.3745596,Entire home/apt,349,1,2,2024-08-28,2,23,342,2,AV-36
983271439246305678,Comfort and Luxury Next to the Central Market,117248818,Ruth,CIUTAT VELLA,EL MERCAT,39.4723221951831,-0.3797116130590439,Entire home/apt,100,12,4,2024-08-31,1.30,4,199,4,
983402531691090150,Puerta de Serano,537762028,Valentin,CIUTAT VELLA,EL CARME,39.477697732772256,-0.37734489887952805,Entire home/apt,76,1,0,,,2,83,0,
983421507381134330,Habitación cerca a la playa y universidades,383493330,Lina,ALGIROS,LA CARRASCA,39.471905,-0.3379017,Private room,26,3,13,2024-09-01,2.24,1,46,13,
983557596687909204,Cama doble cerca del tren para dos personas,274751659,Julio,EXTRAMURS,ARRANCAPINS,39.46287909999999,-0.3846437,Private room,58,1,3,2024-09-07,0.30,2,173,3,
983942806976174492,Luminoso apartamento en el Barrio de la Rascaña,125037312,Claudia,RASCANYA,ELS ORRIOLS,39.4903986,-0.3713229,Entire home/apt,62,30,3,2024-09-01,0.53,31,236,3,
983965651403980752,34.Habitación Doble AVE-Joaquín Sorolla,33806568,Jorge,JESUS,LA RAIOSA,39.46041,-0.38702,Private room,30,1,57,2024-08-31,4.76,17,137,57,
984018753347600935,Stoneflat,18463780,Permafrost,CIUTAT VELLA,LA SEU,39.47628364885576,-0.3755869307273111,Entire home/apt,89,2,48,2024-09-01,4.07,17,46,48,
984068944099302172,Maison Sereine,62520200,Annabel,BENICALAP,BENICALAP,39.49292,-0.39369,Entire home/apt,97,3,6,2023-11-21,0.50,2,11,6,
984126851053280361,Market Square Studio. Wi-Fi + A/C + 4 Pax,14182776,Alberto,CIUTAT VELLA,EL MERCAT,39.47626538948006,-0.38012290066731413,Entire home/apt,145,1,4,2024-08-10,0.34,62,56,4,VT-52708-V
984544766570040104,Habitación en piso compartido,372868464,Luciana Aparecida,QUATRE CARRERES,EN CORTS,39.45801,-0.37,Private room,49,1,28,2024-09-08,2.33,15,173,28,
984605515951087952,Cosy room with private terrace (air-conditioned),538030948,Deivis,ALGIROS,CIUTAT JARDI,39.4730017,-0.346221,Private room,55,3,44,2024-09-17,3.86,2,148,44,
984891949901896805,Apartamentos Las Ciencias O. Wi-Fi + Pk + A/C,14182776,Alberto,QUATRE CARRERES,NA ROVELLA,39.45801971749529,-0.3593920574779164,Entire home/apt,182,1,3,2024-01-08,0.30,62,146,3,VT-53197-V
985331205872014586,habitación con balcón,538200165,Salva,L'EIXAMPLE,RUSSAFA,39.46252657250152,-0.37441718652305994,Private room,45,1,0,,,1,268,0,
985508213038443749,Habitación amplia Valencia,538012445,Alejandra,JESUS,L'HORT DE SENABRE,39.45099632685434,-0.39329297840595245,Private room,30,1,6,2024-06-09,0.51,1,179,6,
985622415569493443,ambiente familiar alguilo solo para mujeres,538108642,Claudia Marciele,CAMINS AL GRAU,PENYA-ROJA,39.46036646438451,-0.35540375858545303,Private room,35,1,0,,,1,212,0,
985780372430987368,31.Habitación Doble AVE-Joaquín Sorolla,33806568,Jorge,JESUS,LA RAIOSA,39.458459903216934,-0.38756440579436036,Private room,32,1,63,2024-09-03,5.34,17,115,63,
985967666407119981,Increíble piso y gran terraza,538342001,Karmaria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47313,-0.33324,Entire home/apt,120,2,24,2024-08-17,2.80,1,130,24,
985982876199018652,Room with a view at the City of arts and sciences,85805582,Matthijs,CAMINS AL GRAU,PENYA-ROJA,39.46238,-0.35723,Private room,80,1,21,2024-09-12,3.62,2,53,21,
985985724876435664,Ideal apartamento céntrico,538345118,Vicente,QUATRE CARRERES,EN CORTS,39.45455,-0.36967,Entire home/apt,104,2,21,2024-08-08,1.83,1,134,21,
986160372974591114,Habitación sencilla.,525288656,Bruno,CAMINS AL GRAU,AIORA,39.46550169839387,-0.34983102107847214,Private room,26,2,3,2024-06-03,0.25,1,136,3,
986178807182784179,stanza singola,535596912,Otmane,CAMINS AL GRAU,AIORA,39.4649,-0.33651,Private room,30,1,1,2023-12-10,0.11,1,90,1,
986235677861363919,Apartamentos Las Ciencias Studio Q. Wi-Fi+Pk+A/C,14182776,Alberto,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.457180008973,-0.3581601250618,Entire home/apt,140,1,6,2024-08-18,0.61,62,158,6,
986619947804256400,Comfortable apartment near beach,78235144,Isabella,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4725153,-0.3301026,Entire home/apt,108,1,12,2024-08-25,1.07,1,151,12,
986679300823488105,Ático Mercat Central,538496339,Clara,CIUTAT VELLA,EL PILAR,39.47312,-0.38124,Entire home/apt,304,3,55,2024-09-18,4.73,1,201,55,
986815622405575463,Valencia Vintage inn,54034805,Kelly,RASCANYA,TORREFIEL,39.49572581770136,-0.37328313167771227,Entire home/apt,61,28,55,2024-09-04,4.67,3,332,55,
986834488699057294,Large double room,536400979,Julia,CAMINS AL GRAU,AIORA,39.46804890031691,-0.3497458797436523,Private room,,3,16,2024-03-20,1.36,1,0,16,
986870836653579882,Amplio Piso en Las Artes y las Ciencias,6995617,José Vicente,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.44917,-0.36323,Entire home/apt,108,32,3,2024-08-23,0.29,1,296,3,
987074798048886135,Fantastic single bedroom next to Turia,74002099,Gloria,CAMPANAR,CAMPANAR,39.47714,-0.39466,Private room,30,1,0,,,2,58,0,
987623889982052454,Comfortable accommodation very close to the beach,491663354,Stl Apartamentos,POBLATS DEL SUD,EL PERELLONET,39.281085969326085,-0.2786803092951245,Entire home/apt,75,2,3,2024-08-18,0.30,9,180,3,
987649263420813457,"Ático Campa
Valencia",269540677,Nicoleta,CAMPANAR,CAMPANAR,39.4839787,-0.3987295,Entire home/apt,143,2,5,2024-08-30,0.87,4,103,5,
987733681891734459,Stanza Letto singolo,395929245,Silvia,CAMINS AL GRAU,AIORA,39.466999901238786,-0.347823600942914,Private room,,1,7,2024-06-02,0.59,4,0,7,
987818457453156492,Apartamento de lujo en el centro,352508073,Germán,CIUTAT VELLA,SANT FRANCESC,39.46801154409972,-0.3747111734955572,Entire home/apt,,30,1,2023-10-09,0.09,1,271,1,
988110522071630643,Chambre en Bord de Mer à Valence,112548088,Solene,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4650095,-0.3272176,Private room,63,2,53,2024-09-15,4.58,2,251,53,
988188844951629829,Espectacular Loft Piscina y Terraza – Las Ciencias,252960526,Alejandro,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.44918,-0.36216,Entire home/apt,176,3,4,2024-08-02,0.36,1,62,4,VT-52339-V
988372168305775006,Habitación cómoda para 1 persona,538877495,Andres Felipe,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.4652597,-0.3353915,Private room,65,1,0,,,1,270,0,
988382367689855366,Dúplex Encantador en El Cabañal.,123160301,Place Your Place,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46716416416916,-0.3317500278353691,Entire home/apt,575,28,2,2024-03-31,0.20,62,24,2,
988390690825353361,Cactus loft,15965378,Vicente,L'EIXAMPLE,RUSSAFA,39.464401345892824,-0.37190935914868684,Entire home/apt,108,5,10,2024-08-16,1.02,1,88,10,VT-53494-V
988444262216783237,Maison de pêcheur  à Cabanyal,9016625,Jean Marc,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47093677186065,-0.33062081784009933,Entire home/apt,,2,16,2024-05-19,1.36,10,0,16,
988477762434549462,Moderno apartamiento en Valencia,537423137,Sandra,PATRAIX,VARA DE QUART,39.461585985019454,-0.4033063353129009,Entire home/apt,200,1,0,,,1,81,0,
988614533565868105,Near the beach apartment for up to 6 guests,414635529,Cary,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47090053815686,-0.32921332865953445,Entire home/apt,133,2,30,2024-09-10,2.70,2,149,30,
988927391332781771,Cabañal Luxor Inn,54034805,Kelly,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46706814383319,-0.3310476243495941,Entire home/apt,139,3,55,2024-09-12,4.67,3,291,55,
989034108614350273,32.Habitación Doble AVE-Joaquin Sorolla,33806568,Jorge,JESUS,LA RAIOSA,39.46047306454453,-0.3871433598603142,Private room,30,1,47,2024-09-03,4.25,17,113,47,
989067020060972145,The Blue Boutique - 1,490674155,Sulai-Andres,CIUTAT VELLA,LA SEU,39.47659817016027,-0.3753970443547821,Entire home/apt,128,3,58,2024-09-15,5.18,2,16,58,
989140170688013036,"Cálido, Nuevo
Nice & Cozy Flat  Close ON THE BEACH",539069755,Raquel,POBLATS MARITIMS,LA MALVA-ROSA,39.4799473,-0.3312831,Entire home/apt,82,4,32,2024-08-23,2.82,1,305,32,
989149635915270970,Apartamentos Las Ciencias R. Wi-Fi + Pk + A/C,14182776,Alberto,QUATRE CARRERES,CIUTAT DE LES ARTS I DE LES CIENCIES,39.457167583375,-0.35819499377899,Entire home/apt,202,1,5,2024-08-18,0.42,62,154,5,VT-53200-V
989205993247468457,NEW apartment BEACH/wifi/Smart tv/Air ac,475596141,Daniel,ALGIROS,L'ILLA PERDUDA,39.4676167,-0.3372808,Entire home/apt,135,3,43,2024-09-12,4.53,5,227,43,
989715583684599248,Apartamento con piscina y terraza,539199959,Lya Arquitectura Creaciones,QUATRE CARRERES,EN CORTS,39.4569392,-0.3707494,Entire home/apt,245,1,60,2024-09-02,5.16,1,36,60,VT-53568-V
990330514549521610,Dorm4you Apartaments Alameda 12,539223800,German,CAMINS AL GRAU,PENYA-ROJA,39.4631316,-0.3572358,Entire home/apt,150,1,10,2024-08-11,0.87,14,62,10,
990344443709323705,Acogedora habitación en Valencia,25229044,Luis,L'EIXAMPLE,RUSSAFA,39.45682,-0.37633,Private room,,1,9,2023-12-03,0.79,1,0,9,
990381991422029807,The Blue Boutique - 2,490674155,Sulai-Andres,CIUTAT VELLA,LA SEU,39.476513448576966,-0.37613697808848534,Entire home/apt,141,3,65,2024-09-16,5.74,2,10,65,
990471407054328657,Chambre dans un joli appartement,61058685,Laura,RASCANYA,SANT LLORENS,39.48786316364933,-0.36382812878577997,Private room,50,2,18,2024-05-22,1.54,1,40,18,
990510336531114009,En pleno corazón de Valencia,538255282,Begoña,CIUTAT VELLA,EL MERCAT,39.4748898,-0.3771746,Entire home/apt,124,2,27,2024-09-15,2.35,1,239,27,
990664665817955417,Your long stay attic home in Valencia,15479336,Alvaro,L'OLIVERETA,NOU MOLES,39.47074865272602,-0.3989401132217196,Entire home/apt,89,32,3,2024-07-24,0.38,1,171,3,
991044778420538824,Beautiful Flat NEXT the BEACH,44450805,Sergio,POBLATS MARITIMS,LA MALVA-ROSA,39.4799473,-0.3312831,Entire home/apt,114,4,15,2024-05-29,1.31,35,119,15,VT-53990-V
991116062381116132,Cozy apartment near beach & Ciudad Artes Ciencias,147149121,Gabriela,CAMINS AL GRAU,AIORA,39.46622,-0.34813,Entire home/apt,86,3,35,2024-09-14,3.14,2,124,35,
991134978258903011,#1 Soho By The Sea. Beach studio,512484841,Ivaylo,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46952379032403,-0.33093877975807995,Entire home/apt,119,4,19,2024-08-02,1.63,5,126,19,VT53347V
991155470818997418,loft@parque central Valencia,221574548,Guy-Henri,L'EIXAMPLE,RUSSAFA,39.4605884,-0.3742285,Entire home/apt,70,30,2,2024-08-07,0.63,1,208,2,
991169345152928493,Bonito apartamento luminoso,533801904,Juan,POBLATS MARITIMS,BETERO,39.47074,-0.33871,Entire home/apt,94,3,21,2024-08-26,1.82,9,240,21,
991215223885988494,Loft Cabanyal,532339032,Holidu,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47241959999999,-0.3308803,Entire home/apt,80,1,3,2024-07-03,0.30,3,364,3,VT-39856-V
991216146714307113,Hermoso piso luminoso,533801904,Juan,ALGIROS,LA CARRASCA,39.47636,-0.33641,Entire home/apt,88,3,14,2024-07-08,1.37,9,214,14,
991230519217464653,Apartamento en la Gran Manzana,296291339,José Javier,EXTRAMURS,LA PETXINA,39.4707286,-0.3898637,Entire home/apt,167,2,12,2024-05-17,1.21,5,39,12,
991249271781634525,Estudio en la Gran Manzana,296291339,José Javier,EXTRAMURS,LA PETXINA,39.469709076317265,-0.3905856736897954,Entire home/apt,171,2,9,2024-06-21,0.91,5,48,9,
991839959597642089,habitación amplia y tranquila,539656627,Luisa,JESUS,L'HORT DE SENABRE,39.45161299916179,-0.3930539265275002,Private room,35,1,2,2023-10-18,0.17,1,269,2,
991881344935336425,Elegant room with bathroom in a shared apartment!,45057006,John,EL PLA DEL REAL,MESTALLA,39.47211012284144,-0.3551120320964189,Private room,55,2,33,2024-09-01,2.85,1,240,33,
991973816007262480,Wohnung Nähe Zentrum+Strand+Uni,27900320,Daniel,CAMINS AL GRAU,AIORA,39.46385,-0.3412,Entire home/apt,96,4,2,2023-12-02,0.18,1,13,2,
992047350198787841,Apartamento en Valencia,558018001,Nazeli,CAMINS AL GRAU,CAMI FONDO,39.46454359989629,-0.350751289756194,Entire home/apt,136,1,20,2024-08-17,1.74,13,141,20,
992488718627286883,Habitación privada Valencia bonita,194364007,Alina Ramona,CAMINS AL GRAU,AIORA,39.46725,-0.34435,Private room,45,1,43,2024-09-16,3.77,1,51,43,
992583678167705655,Artist's bedroom (full of art),539800080,Kamilla,EXTRAMURS,EL BOTANIC,39.4775362,-0.3855588,Private room,63,2,26,2024-09-17,3.42,2,341,26,
992680039488851509,Habitación en avenida del cid,539826046,Mary,PATRAIX,PATRAIX,39.46746,-0.39511,Private room,,1,0,,,2,0,0,
992950183235146658,Amazing room with ensuite bathroom in hot spot,539888988,Maria,QUATRE CARRERES,MONT-OLIVET,39.45868557850848,-0.3678844401378134,Private room,101,2,0,,,3,81,0,
993285885528800331,Majestuoso & cómodo para 2 con terraza y jardín,198340702,Edgar,CAMPANAR,SANT PAU,39.490058,-0.4043925,Entire home/apt,65,1,54,2024-09-07,4.88,24,172,54,
993388340331658406,2 bedroom flat near Central Market,391637345,Tourism Valencia,CIUTAT VELLA,SANT FRANCESC,39.47147,-0.37972,Entire home/apt,143,1,3,2024-08-04,1.20,22,235,3,
993427142001364820,habitación bonita y central a 10 min del mar.,539999377,Maria Eugenia,CAMINS AL GRAU,LA CREU DEL GRAU,39.4621976,-0.341518,Private room,29,1,23,2024-08-18,2.32,2,162,23,
993432298459379653,Planta baja en Torres de Quart,539987493,Borja,EXTRAMURS,EL BOTANIC,39.47387732185582,-0.3841947437186687,Entire home/apt,83,1,3,2024-03-31,0.30,1,14,3,
993446601180627481,Comfortable and cheap rooms in Valencia,176528664,诗韵,L'OLIVERETA,NOU MOLES,39.46883,-0.39462,Private room,22,2,30,2024-09-17,4.81,2,55,30,
993449949132259215,Тихая спокойная комната.,233700723,Aleksandra,BENICALAP,CIUTAT FALLERA,39.49844307833653,-0.3938552364706993,Private room,35,3,0,,,1,59,0,
993648339284611388,Piso,520603765,Anca,CIUTAT VELLA,EL CARME,39.47666,-0.37831,Entire home/apt,76,1,46,2024-09-16,3.99,2,68,46,
993813758824296057,Habitación  en Alameda Valencia,4073861,Juan,EL PLA DEL REAL,EXPOSICIO,39.476291707535445,-0.3653450310230255,Private room,50,1,0,,,1,265,0,
993927589599263099,Camera matrimoniale Torre Serrano,540116699,Giuseppe,LA SAIDIA,MORVEDRE,39.48357,-0.37424,Private room,32,2,10,2024-08-30,0.88,1,85,10,
994141070604331283,Room near popular city beach,264879786,Zoryana,POBLATS MARITIMS,LA MALVA-ROSA,39.478570928276326,-0.32691747771394264,Private room,59,3,4,2024-08-14,2.35,2,246,4,
994295640655622671,Modern apartment in heart of city,2312930,Celso,L'EIXAMPLE,RUSSAFA,39.4603417,-0.3754791,Entire home/apt,216,4,8,2024-08-11,0.71,2,116,8,VT-46274-V
994603489481664476,Wohnung zwischen Zentrum&Strand,78449949,Alisa,CAMINS AL GRAU,AIORA,39.465901451030106,-0.34851251903240177,Entire home/apt,120,2,5,2024-08-21,0.72,1,76,5,
994658947523305312,Loft mediterráneo boutique vintage,505036561,Adriana,CAMINS AL GRAU,AIORA,39.46643,-0.34761,Entire home/apt,83,1,19,2024-09-12,1.97,32,61,19,
994697180236821875,Pepe Alba A,505036561,Adriana,CAMINS AL GRAU,AIORA,39.46715202756363,-0.34786179868445344,Entire home/apt,87,1,29,2024-09-14,3.26,32,49,29,
994704222544894563,Pepe Alba B,505036561,Adriana,CAMINS AL GRAU,AIORA,39.468539666844975,-0.3465859191114862,Entire home/apt,87,1,23,2024-09-13,2.59,32,59,23,
994736473347192645,Ciudad y playa desde un barco.,332295528,Mar,POBLATS MARITIMS,EL GRAU,39.461866241244806,-0.3241727369567826,Entire home/apt,294,2,4,2024-07-18,0.35,1,264,4,
994760196672561660,Espectacular piso recién reformado + balcón,533801904,Juan,BENICALAP,BENICALAP,39.49499,-0.39269,Entire home/apt,82,3,22,2024-08-21,2.06,9,234,22,
994823300606171991,Room in center of valencia,488947675,Hiba,LA SAIDIA,MORVEDRE,39.483318744720435,-0.37402742384771004,Private room,34,1,2,2023-12-03,0.20,4,256,2,
994861586566592902,Habitación disponible económica 1,518081877,Emersom,JESUS,SANT MARCEL.LI,39.444597567778196,-0.3896612673997879,Private room,24,1,5,2024-09-03,0.44,1,64,5,
994879219494280573,Apt/249_Downtown apartment,462202107,Gracia Bensa,L'EIXAMPLE,EL PLA DEL REMEI,39.46956314330072,-0.3713832151684661,Entire home/apt,102,2,28,2024-09-04,2.63,2,51,28,
994998810622160095,Sea&HomeCabanyal,484923075,Isabel,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.46544008273126,-0.3310999274253845,Entire home/apt,150,2,33,2024-09-15,2.97,2,318,33,VT-51209-V
995454930181888081,"Ruzafa 5 min, perfect locatión.",123160301,Place Your Place,QUATRE CARRERES,MONT-OLIVET,39.4586449,-0.3685462,Entire home/apt,143,1,10,2024-08-20,0.99,62,76,10,VT41853V
995475653094379198,Casa Valenciana Beachvilla-private Pool (ca.2mx4m),540473159,Anna-Maria,POBLATS MARITIMS,CABANYAL-CANYAMELAR,39.47535878145801,-0.3335674238494881,Entire home/apt,575,5,16,2024-08-16,1.66,3,205,16,
995556866088059040,The Vella Apartment by Florit Flats,42125633,Florit,LA SAIDIA,MORVEDRE,39.482485255808655,-0.37841709958675407,Entire home/apt,255,1,14,2024-09-13,1.24,29,274,14,VT-55147-V
995703815138863722,Habitación acogedora y luminosa en Mestalla,540536060,Vanessa,ALGIROS,L'AMISTAT,39.47141531849316,-0.3540674529016504,Private room,26,3,27,2024-09-02,2.69,1,72,27,
995768682812020781,"Habitación privada, cama grande",507425154,Carmen,QUATRE CARRERES,EN CORTS,39.45484099021875,-0.37313584238290787,Private room,30,2,4,2024-08-29,0.63,2,141,4,
996111508105047502,IY Loft 0 - Modern and Spacious / Up to 4 People,179318795,Igor,L'OLIVERETA,NOU MOLES,39.47242623202616,-0.397789366543293,Entire home/apt,111,3,4,2024-03-19,0.46,5,9,4,
996178016461497535,Centrico apartamento en Valencia,507579336,Carla,L'EIXAMPLE,RUSSAFA,39.4630187,-0.3730883,Entire home/apt,203,1,5,2024-08-27,0.89,2,89,5,
996189427770931423,se alquila por semanas o noche,540625285,Selvin,QUATRE CARRERES,NA ROVELLA,39.45489768388825,-0.36204591393470764,Private room,60,1,0,,,1,84,0,
996259541062540257,"CariSan2 - fully equipped, 6 min to beach",540639230,Carina,POBLATS MARITIMS,LA MALVA-ROSA,39.4794563,-0.3313058,Entire home/apt,100,5,16,2024-08-23,1.66,2,163,16,VT-53677-V
996265448477565136,Bonita rehabilitación junto a la catedral,66810173,Margarita Maria,CIUTAT VELLA,LA SEU,39.47415,-0.37477,Entire home/apt,115,1,85,2024-09-12,7.48,4,333,85,
996271779024641285,Precioso apartamento junto a la Catedral,66810173,Margarita Maria,CIUTAT VELLA,LA SEU,39.47415,-0.37477,Entire home/apt,110,1,71,2024-09-11,6.30,4,332,71,
996275136968153388,Preciosa rehabilitación junto a la catedral,66810173,Margarita Maria,CIUTAT VELLA,LA SEU,39.4741523,-0.3747658,Entire home/apt,126,1,78,2024-09-16,6.80,4,345,78,
996281081030297315,Súper loft junto a la Catedral,66810173,Margarita Maria,CIUTAT VELLA,LA SEU,39.4741523,-0.3747658,Entire home/apt,98,1,69,2024-09-16,5.97,4,331,69,
996321388686835612,Green flats,539000784,Daniel,CAMINS AL GRAU,AIORA,39.46672199870915,-0.3381426393878669,Entire home/apt,116,1,35,2024-09-01,3.62,1,330,35,VT-53874-V
996476398212804969,Bonito y económico apartamento.,536276668,Eva,LA SAIDIA,TORMOS,39.48936,-0.37845,Entire home/apt,79,1,0,,,1,250,0,
996900137094384814,El Campet,21533558,Luis,POBLATS DEL NORD,MASSARROJOS,39.538846398177256,-0.4072931938696217,Entire home/apt,131,3,0,,,1,79,0,
